0,1,2,3,4
0.19571449491170334,0.22987607522914433,0.6759662466779807,0.25392834070720005,0.6112890911624121
0.5493056266912101,0.464884041957793,0.2837116861341442,0.027385583387972368,0.5521570026498017
0.8598722284911946,0.7801191979090322,0.9613563949110705,0.3490518367983302,0.7203714041219255
0.13384859996180232,0.5703504280014771,0.48902658494361817,0.03204626653236142,0.679910872045769
0.6248081253047921,0.7985839954850085,0.7693248523535552,0.8605963716941969,0.6610374690795751
0.48400528041001023,0.31573684172195604,0.6416255492030636,0.8255200201547602,0.8801185663661061
0.46114723007636615,0.6543851132610402,0.464042795937324,0.24980425053273414,0.8592047900734285
0.1606016208510399,0.9692705046248926,0.4634067699197696,0.900423378643164,0.6668307245392437
0.4641216155417227,0.36618901807785575,0.33822950260976425,0.14356458690088514,0.3411665782143788
0.5246967906611496,0.30322277261433883,0.5907927604437079,0.4464911096230665,0.7705031167571224
0.6839254852702514,0.46973304418187756,0.55711899823494,0.38425293684572326,0.7603182388433468
0.6165763373972059,0.3959674945843771,0.6534044922397862,0.7780918493451656,0.3456517411882244
0.8179457418578207,0.5226731628473212,0.5839038140323255,0.022277936325881376,0.7033301690519901
0.1654075361952394,0.10653655750517399,0.015198957512551403,0.4396499646985379,0.8116584919300689
0.8411817961155361,0.21904329296483505,0.8247952145678376,0.16005129020276643,0.3900282535800138
0.12453347276180515,0.025138918540181132,0.8769123495914747,0.5656295778717384,0.3027582674645899
0.8985113014088996,0.7361972216265006,0.448176893585157,0.34872825145066355,0.9790964376565756
0.8427549251533573,0.7129120578243486,0.07494899702148394,0.6600429350757681,0.1975302759177865
0.3442787730021962,0.36868842832985926,0.9059791427047473,0.4948332623402272,0.3244902312146891
0.16287509491844832,0.958644111123779,0.484889773522318,0.2961103231002513,0.9708144409345529
0.8382477984314974,0.8984008657502581,0.16163940492702544,0.8144633947765615,0.5355420576184824
0.48363516738421086,0.6756876982351093,0.4852010429933603,0.6039628683124986,0.7012026469423429
0.0005972858886322818,0.5739565668178856,0.8066413752847024,0.06160087425961103,0.23546768453115074
0.382185458365922,0.3744638281159517,0.29845948746484907,0.006307490714793418,0.5557850466584204
0.26559093777395715,0.2695150958278133,0.688216434595086,0.40161281665595916,0.6227418777469499
0.07753718451454661,0.29997549180480976,0.47055770436632893,0.35090295673790495,0.5758425438521275
0.24601947929581036,0.09981601843221755,0.6988645761218867,0.19606794319697085,0.9521962784736296
0.08130029871228484,0.5881567174365628,0.078327067831378,0.40207748083310924,0.9319332791046809
0.17106319981252827,0.019051721735660387,0.0763142000593392,0.8834866471697016,0.09033249723681835
0.28128508722290646,0.18988105774709874,0.8683115125898759,0.6969369940389705,0.7047769259733473
0.347724459983043,0.7684999159384043,0.38452766342278444,0.0004534295818982015,0.3997567332613656
0.07804159944859901,0.49859978572641317,0.34087687798226474,0.6840566658779067,0.4722619441421264
0.9858604675914712,0.4770025517488705,0.9718685363961505,0.8192879234585022,0.19651102150798194
0.1554198768727859,0.6508117224249365,0.3596535446844441,0.06921169876891164,0.5131337647941991
0.11893510079856728,0.60128103022877,0.6668514597855272,0.06349503497903908,0.22632392012773894
0.02670178377154353,0.019395209521971046,0.9885759558199152,0.4919958240350768,0.49034505921564187
0.15602358976546105,0.8333802383793817,0.5600530199793076,0.9887730936266635,0.010015746145957793
0.3696757642510119,0.3171375624381342,0.25564067919313316,0.3598708274151394,0.9445485986166248
0.7735133996213175,0.8556471904445733,0.14068618834772573,0.08427656552244944,0.33094233002305073
0.8849503681778477,0.47074134406726564,0.7372372313299487,0.010644260578391407,0.7535602510017549
0.31284745599359254,0.0632592062263927,0.29774743275817395,0.8926095831309848,0.10989136178492653
0.12351930059594274,0.14101482566096257,0.009010928253197492,0.5744752091187112,0.4514086411434579
0.6066955950606103,0.33795633035254713,0.3120188492405874,0.4728275832013016,0.6524854377280347
0.25520756796180877,0.15996025593672358,0.08812776062515126,0.5795665823978859,0.26940545316123143
0.7834121757671759,0.825950054659018,0.9895548027175682,0.961748387932104,0.038367472248154955
0.174155628714886,0.23638522481282875,0.08623485738705694,0.1065707766238847,0.1620041809627708
0.6413291975277435,0.6364733667196973,0.8685587621880956,0.22011009531906633,0.46881519616817235
0.2650013350686451,0.4151871987485871,0.5157540776216758,0.10089935257343541,0.6290334362414233
0.36703688044445537,0.012554490063242052,0.7137082206681381,0.8454597435620099,0.04175694519196771
0.22197839055786117,0.6168430338934858,0.6035857612519246,0.8414029529438387,0.43128043187318477
0.4234729828582834,0.6128066190709243,0.4796935345488167,0.9915603332019546,0.13238870368655786
0.0006719482835096935,0.6854852261651124,0.020746104124445774,0.9460501345086746,0.1887962165845396
0.29868638733990927,0.19643231068132783,0.4093830922824122,0.6826271135667134,0.6351932798304877
0.30557062670781043,0.5815778896518322,0.9052919229204314,0.8693447591576072,0.20069788476089356
0.13380638332979244,0.6871768365442883,0.6964673778539157,0.013612946697186268,0.6806489370174612
0.8719024727084742,0.9042764581192108,0.34803300350476296,0.41106718787442964,0.4220648017616335
0.09293538615825492,0.4430078609635151,0.09457626682321085,0.6996630294158845,0.014676319525934067
0.4795084493583758,0.817116245716169,0.31894525726528944,0.38568621727802654,0.39222235102333336
0.30925208854076436,0.8796124510719162,0.00662693249902413,0.0010994978214183826,0.05873203939170224
0.4516855299033832,0.7352367247290188,0.0835447448225487,0.21857402528951242,0.6158080414544918
